X,Y,OBJECTID,SiteID,SensorDate,SensorID,ConfidenceID,Main_Damage_Site_Class,Grouped_Damage_Classes,FieldValidation,Notes,Settlement_Name,Neighborhood,EventCode
34.4760444240001,31.5516193280001,"3408",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4764742330001,31.5523773030001,"3409",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4761007750001,31.5526944440001,"3410",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4762377980001,31.5528841590001,"3411",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.476066427,31.5530166700001,"3412",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.475056393,31.5532983960001,"3413",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4751599420001,31.5531981760001,"3414",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4753083030001,31.5531064420001,"3415",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4753294170001,31.5534460330001,"3416",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4768684260001,31.5533764990001,"3417",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Very High,Severe Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4769851830001,31.5532806260001,"3418",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Very High,Severe Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4771166340001,31.5534501500001,"3419",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4771563400001,31.5531346130001,"3420",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.476585775,31.55328524,"3421",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4767125370001,31.5534908270001,"3422",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.476766948,31.553107604,"3423",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4769567120001,31.5529748790001,"3424",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4770125040001,31.5526794120001,"3425",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.477116299,31.552594942,"3426",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.476812022,31.5526322160001,"3427",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4764756100001,31.5526316010001,"3428",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.476408485,31.5530419770001,"3429",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4766738590001,31.5525370380001,"3430",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.476583136,31.5524503140001,"3431",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4769152140001,31.5525094930001,"3432",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.47692914,31.552225762,"3433",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4766011450001,31.5522588090001,"3434",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4763351330001,31.552723245,"3435",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Very High,Destroyed,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.476199351,31.5526122860001,"3436",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.477075245,31.552824973,"3437",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4768429430001,31.5542612620001,"3438",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.476220702,31.5544687490001,"3439",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4772896040001,31.5532523530001,"3440",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4774993600001,31.5530541300001,"3441",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.477308452,31.5536144740001,"3442",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.476748511,31.5521040680001,"3443",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4768574890001,31.552015038,"3444",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.476963663,31.5519147860001,"3445",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4770772150001,31.5521160250001,"3446",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4756848050001,31.553149358,"3447",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4757301720001,31.5535269280001,"3448",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.475456411,31.5540004550001,"3449",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4758069230001,31.5540616750001,"3450",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.476049817,31.553797806,"3451",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4759869120001,31.554309409,"3452",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4769920100001,31.5543810700001,"3453",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4767143890001,31.5546093330001,"3454",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4775056030001,31.5528165790001,"3455",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4757316640001,31.5510374230001,"3456",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4757120520001,31.5515011250001,"3457",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.47518496,31.5520193350001,"3458",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4753262720001,31.552258404,"3459",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4777828100001,31.5506501190001,"3460",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4774110470001,31.5505878390001,"3461",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.478317587,31.5509998640001,"3462",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Very High,Severe Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.478178406,31.551085974,"3463",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.478240343,31.5508419980001,"3464",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4781518600001,31.5512988140001,"3465",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4782969380001,31.5513970010001,"3466",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4782758910001,31.551200076,"3467",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4779562030001,31.5510270880001,"3468",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.477833268,31.5508159770001,"3469",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4772164700001,31.5509536980001,"3470",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4773602510001,31.5511594480001,"3471",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4774848440001,31.55128604,"3472",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.477989951,31.5501330370001,"3473",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4779654230001,31.5504738850001,"3474",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4742645630001,31.550155567,"3475",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4760826020001,31.549397125,"3476",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.478454979,31.5481457280001,"3477",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Very High,Severe Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.477591159,31.548165957,"3478",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Very High,Destroyed,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4764277360001,31.5470091870001,"3479",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Very High,Severe Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.476285616,31.5469084030001,"3480",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.476161635,31.5468202120001,"3481",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4764385710001,31.5467478770001,"3482",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4765131540001,31.5465472860001,"3483",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.476235493,31.5465735380001,"3484",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4761652760001,31.5466716530001,"3485",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4765794290001,31.5471482710001,"3486",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4758478090001,31.5470184440001,"3487",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4757474550001,31.5471015430001,"3488",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.475692387,31.547212286,"3489",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4770898150001,31.546141166,"3490",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.480422327,31.5462434560001,"3491",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4803166460001,31.54636759,"3492",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.480629004,31.5460771820001,"3493",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.480193145,31.545931151,"3494",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.480146931,31.5462235990001,"3495",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4804090270001,31.5452116740001,"3496",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.480452416,31.5453084750001,"3497",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4802191150001,31.545114008,"3498",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4804219540001,31.5450834920001,"3499",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4800405160001,31.545164727,"3500",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.488620692,31.5405737650001,"3501",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4885424600001,31.5407308740001,"3502",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.488639703,31.540829607,"3503",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.488838365,31.5403484550001,"3504",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4890103170001,31.540633244,"3505",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4885708730001,31.540448874,"3506",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4893122390001,31.5425954730001,"3507",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Very High,Severe Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4891897310001,31.5424723510001,"3508",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4943680790001,31.5425065730001,"3509",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4945084230001,31.5430580290001,"3510",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4943933070001,31.543151557,"3511",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.491077036,31.5448162750001,"3512",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.487016097,31.542602533,"3513",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4869540160001,31.5421869990001,"3514",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4839702300001,31.549374947,"3515",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Very High,Severe Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4840678020001,31.5494941640001,"3516",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Very High,Severe Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4826429220001,31.5498181780001,"3517",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.482541208,31.5499209640001,"3518",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4826609500001,31.5499900440001,"3519",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4825378,31.5500684960001,"3520",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4823702770001,31.5500032470001,"3521",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4818731230001,31.5502712200001,"3522",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Very High,Severe Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4818986380001,31.550069351,"3523",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Very High,Severe Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.481768119,31.550165915,"3524",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4816242090001,31.550383905,"3525",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4823399890001,31.5505083500001,"3526",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4823212110001,31.5502889680001,"3527",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4820145820001,31.550261386,"3528",Road,2023/10/15 00:00:00,WorldView-2,Medium,Impact Crater (Damage to Road),Damaged Road segments,Not yet field validated,Debris,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4819425090001,31.549818105,"3529",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4822756790001,31.5494668160001,"3530",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.482271149,31.5493013490001,"3531",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4816170390001,31.5500513100001,"3532",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4814281640001,31.5502091860001,"3533",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4788037330001,31.5513483140001,"3534",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4800180980001,31.5524122310001,"3535",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4797900520001,31.5521905360001,"3536",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.480331456,31.5522192290001,"3537",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4804778490001,31.552147845,"3538",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.477254298,31.553016266,"3539",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.4772599280001,31.5527446490001,"3540",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Medium,Moderate Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
34.476121515,31.553922502,"3541",Building (General / Default),2023/10/15 00:00:00,WorldView-2,Very High,Severe Damage,Damaged Buildings,Not yet field validated,,Gaza strip,North Gaza Govenorate,CE20231007PSE
